observation_id,non_conformity
1003880827,0.11626999999999998
1010850829,0.37172000000000005
1003490830,0.50583
1009570830,0.06006999999999996
1009110830,0.10841
1005600832,0.33533999999999997
1013710832,0.81489
1014240833,0.09216000000000002
1003670834,0.90385
1003860838,0.78225
1019680838,0.10307999999999995
1009110840,0.06616999999999995
1010290841,0.15049
1009110843,0.8685499999999999
1011020844,0.79062
1001600847,0.11128000000000005
1012140848,0.5445800000000001
1011050850,0.09972999999999999
1014810852,0.56372
1004300853,0.22063
1016550854,0.24412999999999996
1012140854,0.25319
1017390859,0.33762000000000003
1011670860,0.044830000000000036
1011020860,0.5214799999999999
1012770860,0.35963999999999996
1011740861,0.7150099999999999
1016290864,0.8510800000000001
1008710865,0.25665000000000004
1008480867,0.06457000000000002
1011020867,0.7584299999999999
1011020868,0.68611
1010460870,0.45465999999999995
1008360872,0.20196000000000003
1011840873,0.38929
1004090874,0.11911000000000005
1019920874,0.62844
1011670874,0.39449999999999996
1010740876,0.11545000000000005
1013810876,0.18822000000000005
1018990876,0.14010999999999996
1007590877,0.07696000000000003
1012770878,0.04422000000000004
1003760884,0.08038999999999996
1008340886,0.55552
1011980887,0.43217000000000005
1014150888,0.01588999999999996
1016550888,0.14163000000000003
1003760889,0.81629
1018990891,0.30228
1010420892,0.04305000000000003
1010330892,0.34722
1009110892,0.11953999999999998
1008690894,0.08518000000000003
1003760894,0.91988
1012770895,0.23568999999999996
1003700898,0.13373000000000002
1003760898,0.09274000000000004
1007330898,0.011279999999999957
1016550898,0.42451000000000005
1003760899,0.16486
1016050900,0.6111
1004540901,0.96133
1012140901,0.5988100000000001
1013740901,0.09343999999999997
1010330907,0.64852
1009110908,0.17479999999999996
1018990909,0.6168
1004540910,0.8160000000000001
1012600910,0.27722
1009980911,0.62932
1008480913,0.34634
1016550913,0.14798999999999995
1010260914,0.21633999999999998
1004130916,0.06486000000000003
1011060918,0.70124
1012600918,0.37742
1012510918,0.08614
1003760919,0.07796000000000003
1008480920,0.26942
1015220921,0.06921999999999995
1010820922,0.08440000000000003
1008270922,0.33781000000000005
1010330924,0.018360000000000043
1009110926,0.25705999999999996
1014410926,0.26215
1005090927,0.21633999999999998
1010000928,0.14193
1012140929,0.012490000000000001
1014150929,0.08270999999999995
1009110930,0.58006
1016290930,0.20306000000000002
1011150933,0.36551999999999996
1012960933,0.10114999999999996
1014250933,0.11062000000000005
1010000933,0.03266999999999998
1008880934,0.18269000000000002
1010450935,0.5019899999999999
1003760935,0.13244999999999996
1009470935,0.5774900000000001
1002710935,0.55621
1006260939,0.05735999999999997
1012600939,0.026819999999999955
1017410940,0.40424000000000004
1019360940,0.19062
1003910943,0.49127
1002980943,0.25698
1011980944,0.29494
1011670945,0.05418999999999996
1012140945,0.12534
1003700947,0.8180000000000001
1008880947,0.40271999999999997
1003760947,0.18600000000000005
1008720948,0.21248
1003700948,0.14642
1008510948,0.05735999999999997
1003760950,0.25849999999999995
1012600955,0.02461000000000002
1010380955,0.22462000000000004
1003910958,0.7009099999999999
1010380960,0.10296000000000005
1003540961,0.15473000000000003
1011040961,0.09813000000000005
1003850962,0.68472
1012600962,0.68718
1016650963,0.96996
1010510965,0.32603000000000004
1016890966,0.12034999999999996
1004470966,0.11060000000000003
1003760967,0.40291999999999994
1010410967,0.18569999999999998
1015220967,0.29316
1008880969,0.09648000000000001
1008710970,0.41168000000000005
1010380971,0.10924
1003190974,0.93764
1012600975,0.77446
1015220975,0.09323999999999999
1005350976,0.11082000000000003
1008710976,0.056540000000000035
1003760979,0.27995000000000003
1012600980,0.08150000000000002
1019260980,0.20123999999999997
1003760983,0.59117
1011740984,0.16951000000000005
1009470986,0.89436
1005090990,0.012959999999999972
1001000990,0.06257000000000001
1003760991,0.23897999999999997
1012140992,0.04596
1006210992,0.05403999999999998
1016740995,0.27066999999999997
1015580997,0.25447
1004130997,0.72279
1009511001,0.7458
1014411004,0.34099
1012951004,0.006870000000000043
1009441005,0.07360999999999995
1016741005,0.75581
1013651006,0.04396
1016741007,0.75512
1006321009,0.15261000000000002
1009681009,0.98445
1011671009,0.056579999999999964
1012601009,0.09811999999999999
1016741010,0.05920000000000003
1009111010,0.12536000000000003
1016891013,0.16505999999999998
1006211014,0.11246
1009471014,0.40345
1016741014,0.2573
1004471015,0.041669999999999985
1012511015,0.049980000000000024
1010531015,0.12826000000000004
1019681016,0.14898
1012601018,0.08660000000000001
1009511020,0.02808999999999995
1012601024,0.37748000000000004
1011571025,0.30184999999999995
1018761026,0.59802
1009061027,0.19047000000000003
1008881028,0.41678000000000004
1003851030,0.8013399999999999
1018241032,0.27246000000000004
1016291032,0.31521999999999994
1008711035,0.05130999999999997
1001591036,0.07062999999999997
1004371037,0.37593
1004511037,0.05837999999999999
1012511037,0.17610000000000003
1004081037,0.8049
1012531038,0.9841
1001591038,0.96022
1004081041,0.06793000000000005
1005771041,0.5502
1013481042,0.19811
1012031044,0.33131999999999995
1010261044,0.15071
1002691045,0.94572
